generator_output_mw,turbine_speed_rpm,efficiency_percent,pressure_bar,vibration_levels_mm_s,temperature_c,torque_knm
0,0,0,6.690510017,6.710922741,36.38623648,0
12.39141864,1131.656614,77.44636652,3.835233456,8.069928796,39.31049639,104.5629303
8.732263061,788.1469157,54.46921684,3.022982071,10.64411982,48.53185491,105.801302
10.07920127,811.3826015,62.99500795,6.155304851,6.601086621,28.20860749,118.6237936
12.85374761,819.3778236,80.33592259,6.625964478,6.875666706,38.92868676,149.8017699
5.435834419,1073.601144,45.65561351,2.067617642,2.850800526,534.3659761,48.34979484
7.349495268,339.9529501,40.48411664,3.846804315,11.04670781,53.84533543,206.4477159
1.184309431,1422.436701,43.65780329,3.899414007,19.55642363,63.6808995,7.950668032
8.165508813,711.558377,58.71579574,2.817927113,11.41877136,46.13606163,109.5832302
2.810407643,1037.74177,28.65665998,3.687191816,20.91805047,42.12678412,25.86136251
12.70452846,1164.149435,79.4033029,3.540439271,6.626774877,43.63431148,104.2128326
10.98366157,423.5137947,73.79986352,4.51572382,8.580205909,32.36259541,247.6572032
0,0,0,1.58677404,2.246127956,23.50369959,0
0,465.7069593,0,1.137330337,6.087125469,33.27628262,0
7.31751722,362.6026057,54.91719678,3.503185731,11.51263641,46.62682303,192.7099836
10.70506186,484.1303822,73.78400506,3.230200217,8.642671327,33.24987505,211.1534711
0,363.1000057,0,1.671650524,7.620685501,36.23071072,0
8.704099333,984.8064738,54.40062083,3.034036606,2.988486916,26.24319391,84.4003652
11.66307825,318.7472003,65.1305551,3.920313389,8.009832637,42.5157688,349.4123029
3.942590671,1432.515029,14.48258041,6.810905974,18.90774311,71.41675102,26.2817261
15.21784268,865.4777635,95.11151672,5.414444565,6.167374268,33.97481776,167.9069056
4.051015833,1371.087916,45.83795577,2.40713798,1.162847328,516.8521427,28.21434804
10.23022213,1003.740476,63.93888834,4.319680446,8.071157962,39.04314779,97.32737455
0,0,0,1.800129998,2.328523755,10.09768799,0
0,0,0,1.372386813,4.983168802,16.40617954,0
11.23300876,352.2544904,73.55187137,4.108136546,8.987699104,34.97190508,304.5165786
12.14912652,936.981208,75.93204076,4.744842383,5.320733123,36.86006402,123.818505
1.132488698,959.111524,6.282844697,1.022745826,23.34992162,32.39483112,11.27550883
9.197519235,793.7300041,59.15364104,4.109741268,11.19490024,41.36167878,110.6545533
5.477714212,1331.101235,28.30735567,6.395180546,18.49836402,76.69907809,39.29702433
3.421018536,1253.518638,24.38925948,4.220875646,21.19249674,65.66942364,26.06129629
6.713739075,367.5599582,43.32399525,2.860697804,11.258411,44.61370976,174.4245645
3.148471738,1237.934973,29.48236665,3.551189497,18.72491951,63.23058999,24.2869707
14.77871868,1168.95471,92.36699175,3.424254584,8.716724723,32.80386648,120.7286875
0,251.8293958,0,3.769551029,7.886151378,33.7734547,0
13.27570587,1164.82885,82.97316169,6.734968426,8.745328797,33.25549463,108.8345749
15.02577717,1087.78011,93.9111073,6.765298756,3.596899387,29.58066091,131.9068085
5.59713477,1346.018376,13.08136533,5.182581704,20.14887007,76.21686266,39.70874462
0,0,0,6.688361776,5.424519243,48.20203212,0
9.855299135,1088.125919,61.5956196,6.759181909,5.822350568,33.48255975,86.48923138
0,0,0,1.778376346,0.619712749,18.71854159,0
0,273.1859313,0,1.462255885,5.669308153,27.30700783,0
11.82648401,787.1721477,73.91552506,4.855291563,5.223337752,34.03878556,143.4687491
0,255.1740625,0,1.901668445,6.952662289,29.12991867,0
0,0,0,7.260358237,5.8682969,48.39987666,0
0.870330645,1043.575717,0.598548679,2.302381385,24.70201702,40.0325182,7.964008094
0,0,0,6.796764676,8.156302065,31.78582551,0
10.30458422,410.6251535,74.26758296,4.328243051,8.383480257,44.15145261,239.6383419
0,479.7827425,0,3.277815434,6.305200416,27.35558756,0
11.77206203,437.1781455,73.87189297,4.959499004,9.346478483,44.2614554,257.1375374
3.230343501,1231.170331,17.83403565,3.532932293,20.30899629,68.63064567,25.05543497
11.09327973,820.6916108,69.33299834,4.755100927,7.046978649,44.02751767,129.0777399
0,0,0,6.638941084,8.623616159,30.64257888,0
5.931308755,1416.807566,10.74949099,6.907816232,18.93985572,66.68260865,39.9770779
0,247.280234,0,3.880202805,6.007253438,35.21054559,0
10.03625566,1120.312422,62.7265979,4.093033774,6.811061872,36.73703027,85.54683499
14.00629963,874.5378895,87.53937267,5.588773499,6.244428487,40.99894016,152.938267
0,0,0,0.573783103,1.974821694,16.80927957,0
9.881338143,770.528177,54.17326326,3.194649522,10.48401772,47.9723226,122.4612304
0,0,0,1.634226879,0.892852007,10.39794578,0
2.699911854,634.5545262,7.138992261,3.017835205,23.61365786,30.08501194,40.6304864
12.44209241,849.1970895,77.76307758,6.284202901,6.243589085,42.79338766,139.9124326
2.516072781,753.657592,23.3505031,2.192301734,24.50048938,34.4931225,31.88016079
0,0,0,0.126090372,2.925995678,14.88645384,0
0,0,0,0.454813265,1.951601757,15.4785605,0
0,298.8861277,0,3.73609523,3.931503115,22.15202853,0
8.160189751,660.1015117,50.19329259,2.786177746,10.0626631,45.42201775,118.0486194
11.71767626,499.5149325,66.35661983,3.278909609,8.200295485,36.77334866,224.0084502
1.106343229,1254.324493,13.12735512,4.798560971,19.92157383,73.01607615,8.422700568
0,0,0,0.048682607,4.27503636,6.985581568,0
0,0,0,6.647741193,6.043130994,30.57976982,0
13.57776874,1136.99938,84.8610546,6.815232001,6.526332631,29.83649422,114.0353662
6.281346441,297.3284727,42.43666463,2.045736857,13.82862278,44.4620098,201.737962
0,0,0,1.875781724,3.611725172,17.47380829,0
0,0,0,7.664110472,8.410170076,34.51913157,0
10.63793445,765.0730986,66.48709033,3.495679213,8.561410078,29.40192664,132.7778892
11.80694205,894.6935174,73.79338784,3.827863963,3.406035301,33.6458439,126.018563
10.16376319,852.5579776,63.52351995,4.974675193,3.844346896,31.91905946,113.8418638
0,0,0,7.382462581,8.880313614,44.89385533,0
0,0,0,1.491188392,3.92382388,14.2672092,0
6.765035819,205.6410035,46.06081753,2.306434229,11.70032703,47.4793751,314.146169
6.787951016,221.7143429,46.17895439,2.730651826,11.82204569,42.57513563,292.3588822
0,0,0,0.830089787,4.592222758,12.66473692,0
0,0,0,0.001788944,0.572111139,16.59204169,0
11.53488768,302.7375315,72.99524589,3.406685702,9.469497323,37.49694997,363.8467388
0,366.8079638,0,2.729624447,4.522891094,27.19611723,0
0,0,0,0.203221818,2.82292669,18.69831969,0
9.56040205,1039.577785,59.75251281,4.508253806,4.645480565,33.22408489,87.81941666
6.377405141,226.3072597,47.10759702,3.161303072,10.07820042,43.34079085,269.1019865
0,397.9903625,0,3.707108901,5.293661448,30.05710419,0
8.570213494,694.7406102,54.11191478,3.316594418,11.20005666,36.07883264,117.7986564
0,0,0,7.24475732,6.298384976,49.24282509,0
13.70665222,1193.615763,85.66657637,4.781227004,2.898912308,41.70600497,109.6574721
13.26821155,737.2008218,82.92632218,3.837835223,8.776785287,41.80535666,171.8691617
0,0,0,0.334390273,2.795981287,24.78319374,0
1.517582678,1221.190789,48.53173606,5.51497503,21.25838137,60.77412738,11.86698034
0,0,0,1.756753887,4.31542204,16.15027078,0
12.48984225,720.7839775,78.06151405,3.582578191,5.624837439,35.03063254,165.4715028
0.550323631,897.3013277,28.79134381,3.174234828,21.85812811,36.14636248,5.856676468
7.905272769,337.3133061,54.62287167,3.785085131,10.12348329,43.28945473,223.7972618
0,0,0,7.651922176,8.20706534,30.90263829,0
14.23135766,941.2868542,88.94598536,3.02204912,5.237703952,26.93924644,144.3762382
0,0,0,0.070507736,3.257132161,9.475936498,0
0,0,0,6.354520946,7.920104931,32.21103356,0
8.108799544,775.3628594,55.38878314,4.41180716,11.0422379,37.98864423,99.86721812
11.34674545,721.8935018,70.91715905,4.404085923,3.28564653,36.5511107,150.0961531
10.34506185,308.851751,71.13810221,3.153525169,8.580632289,39.00320332,319.8559292
1.880602213,1232.394385,11.96440026,6.443737329,19.40095415,77.28156482,14.57198159
0,463.4279158,0,1.998375646,3.425229928,33.33938644,0
13.11878545,933.0988409,81.99240909,6.034958453,2.871705567,42.41136642,134.2571308
0.248457635,662.9633978,26.57087302,2.358365871,23.52793973,34.12992067,3.578773207
0,247.8751938,0,1.132775182,3.060407185,25.39295932,0
9.079930924,1510.168358,63.7892439,5.461609582,8.396043394,553.6131331,57.41542187
0,261.1748553,0,1.22217577,7.634247804,23.69371522,0
11.66532641,307.2924094,74.45635319,4.201938343,9.177991692,31.56099487,362.5070397
0,0,0,0.061384403,3.607643806,5.707758402,0
14.97268252,939.3677362,93.57926575,3.580509289,3.3545566,32.26413018,152.2072566
14.37866794,1051.888482,89.8666746,5.002414947,7.756345364,28.90662566,130.5330052
6.271049888,238.3493543,52.33503153,3.793475479,13.07193553,42.61216042,251.2451333
9.946413823,1299.699284,64.54837518,3.089248134,10.73800021,586.9419208,73.079409
11.01573805,904.2815511,68.84836282,6.584791869,2.419892767,29.26080831,116.3272098
0,284.376477,0,2.215432847,4.880203705,35.94034761,0
8.293156729,635.5678946,52.15792407,2.671858325,10.88250373,38.93077116,124.6032311
0,0,0,0.650823384,2.954952925,7.454348553,0
6.84466051,207.3068099,52.65406086,3.517307124,13.5153767,45.2991684,315.2896582
11.17794139,765.2229951,69.86213371,3.603230043,5.589429664,32.05182246,139.4906821
11.86894941,825.1705461,74.18093378,6.397524,6.396313556,30.45493843,137.3535672
0,208.154981,0,1.445994631,3.508308252,25.21884071,0
14.16226949,845.0664088,88.51418433,5.401644243,6.927657548,30.90037201,160.0344189
0,0,0,1.626137667,3.78085315,24.95490185,0
0.549042631,1101.582242,5.295295876,1.270521942,22.09155437,31.79443861,4.759491141
13.44566378,1050.415239,84.03539865,4.73172106,7.212604224,35.44710022,122.2341665
14.76151354,1019.9171,92.25945963,5.530346738,3.4248772,27.22359863,138.2093416
0,433.4037619,0,3.964450404,7.003753271,22.72919017,0
0.205413329,654.6633278,22.76992358,1.212910776,23.0031642,41.70601739,2.996277198
0,0,0,7.528196052,7.212839032,36.41816665,0
0,0,0,7.150586873,7.764502006,30.90741019,0
10.94875008,370.1563078,68.54973443,3.602903235,8.725692535,35.11227776,282.4559775
2.548921507,1264.70938,28.0442167,5.515689982,20.23537363,75.1151219,19.24585033
5.993756678,1312.655008,47.03073864,3.090864005,19.81746564,73.99761744,43.60335338
0,476.7667457,0,1.077129521,4.301317746,23.71549515,0
0,0,0,6.960007658,8.793791916,34.11509008,0
8.955301565,747.2939318,57.86350789,2.972731473,10.00824137,38.10173507,114.435334
0,0,0,0.804575511,3.895641576,13.13760071,0
0,0,0,0.991441779,4.754129931,15.50711538,0
12.09114087,1004.37828,75.56963043,5.330525915,8.18138141,25.69437268,114.9585694
0,0,0,0.877979109,2.32033475,7.35101454,0
8.969211158,1111.749093,56.05756973,4.808070674,7.647107465,41.99357569,77.04045636
11.49964227,1051.094142,71.87276419,4.141177184,4.587330104,40.2262746,104.4754131
0,479.6303381,0,1.46576903,7.541335369,29.44622223,0
0,0,0,6.79856243,7.41585621,41.65748,0
9.076817641,622.2320036,54.90450009,4.264317243,10.86200419,44.22158143,139.3004911
9.798736835,735.5922289,58.22729963,4.210348773,10.72487878,45.20428867,127.2050472
0,0,0,6.181321106,8.104682373,40.29367931,0
0,0,0,0.322170548,4.369597489,17.77263187,0
13.43498346,736.3461796,83.96864662,6.171330463,3.213942001,27.4333658,174.2314216
0,320.8717754,0,3.586405823,5.148793643,34.31805913,0
2.294543078,718.8755568,9.553721713,3.669869725,22.16276585,33.0522396,30.47992406
15.29753055,813.5738812,95.60956595,4.597054835,6.185905007,35.28462338,179.5542601
14.90993095,1096.755665,93.18706846,3.702135549,2.087385425,31.69921598,129.8186618
0,0,0,6.940884952,6.107865268,30.49197032,0
15.19047593,1122.075641,94.94047459,6.913924738,8.798291138,32.08652143,129.2768104
12.57807202,1002.891201,78.61295009,6.663824999,3.885005713,40.14600347,119.7654741
0,0,0,0.556616011,0.638638713,9.675217693,0
1.826819567,1123.931039,11.35231224,1.500808695,22.7028839,35.7925199,15.52127421
9.9360093,618.4919939,52.02274556,2.708102238,10.75967992,47.53269986,153.4084525
10.80708742,302.8256079,67.35351556,3.427044331,8.799655723,33.32329842,340.7904758
1.988839195,695.0433911,0.764639446,1.999909392,20.87347132,39.10626774,27.32493478
12.86412134,1059.203713,80.4007584,4.418165517,2.302360531,36.33629589,115.9770387
0,306.391561,0,2.815590534,4.134941137,33.04175049,0
10.71594671,1032.312956,66.97466693,4.849602676,3.724415397,41.40176777,99.12667736
3.184165496,1107.563317,21.83281456,3.840045707,2.823320056,516.2049772,27.45354621
0,0,0,7.630662192,8.712977991,44.7187553,0
1.542945044,1101.908189,6.712731642,3.431608817,24.15312056,47.20103654,13.3713861
9.000251422,784.2164089,51.51356508,2.539628647,11.02854422,35.22280815,109.5948379
2.202184826,1168.00269,24.12825216,1.580835423,22.04760972,34.76550724,18.00450994
8.512041553,696.5541222,51.741175,4.443601184,10.64597047,47.68871464,116.6944631
10.99236343,347.1714592,67.02878302,4.629692107,9.349946048,42.12380028,302.3558988
15.63142439,1114.506568,97.69640246,3.503829948,3.510388736,44.85151209,133.9329097
0,0,0,0.892864396,0.109314769,8.25684129,0
0,0,0,6.691533647,7.315476978,44.56597707,0
8.514124176,694.4659806,61.32524314,3.615859519,10.4383281,43.96216908,117.0739809
8.454680099,646.3694407,61.24440041,3.933511722,10.1313564,39.92693128,124.9072786
5.103295162,1325.547829,20.83320184,3.827056112,18.75176658,76.71541394,36.76433094
2.806124654,797.7815917,26.12537809,2.073461178,20.54867216,34.72836458,33.58878778
0,0,0,7.966172505,5.884901033,37.57324609,0
6.332385731,315.3808439,41.67578979,3.250653913,13.49691714,42.09614706,191.7358984
0,0,0,0.807294952,4.402285098,12.86402356,0
0,0,0,1.023535651,3.656063955,20.61584315,0
4.459700853,1473.803601,16.36852369,5.782135299,19.2354903,62.97027435,28.89598458
14.49301468,916.4764173,90.58134172,4.166949775,9.873588427,44.03468033,151.0110822
0,218.4832782,0,3.762348851,3.584072949,35.49644247,0
2.335519998,742.7329864,1.770747608,3.295554155,20.85787596,39.60983524,30.02771326
0,0,0,6.508558077,9.150554782,32.8663631,0
8.233437457,739.8922894,58.53172493,3.220132078,11.30775477,37.64480623,106.2634891
11.1862687,469.0345001,74.12590497,4.556184165,8.26098114,39.25173741,227.7465676
0,0,0,0.25086943,0.195286935,17.4913941,0
0,0,0,7.753734702,6.900702936,39.37303884,0
0.461338878,969.1337452,4.575112918,3.450556136,24.2575927,36.25518521,4.545772752
15.00929552,941.9771229,93.80809702,3.890659127,4.678335224,25.48347257,152.1567891
0,0,0,6.070025661,6.917489813,40.20388728,0
12.75957332,1185.719892,79.74733327,5.358760441,3.165534137,30.3223294,102.7603153
0,0,0,7.633160496,7.280216958,49.00048179,0
0,0,0,0.332093721,0.918963735,10.57033242,0
0,0,0,0.836130224,0.588384736,19.09030724,0
10.76450851,354.5750236,68.67463874,3.126901899,9.083179064,33.89596329,289.9061624
10.24021464,832.8692707,64.0013415,6.560125636,9.50662976,31.77734835,117.4095985
11.57673845,336.8227374,71.52524334,4.049893166,8.427936834,41.0814807,328.2133202
0,0,0,0.426754108,3.809403802,22.36923766,0
2.924704714,1325.958476,49.12083678,3.395119419,19.39529659,60.75543197,21.06315789
13.30751678,1125.049607,83.17197988,3.79833607,2.944939088,30.32915928,112.95273
0,0,0,6.199787347,8.361005438,43.49544749,0
7.248528003,348.3630758,54.77206895,3.607886426,10.79371685,42.54996347,198.6959828
8.309932114,1038.719267,51.93707571,6.94431196,7.50261307,30.16353869,76.3960089
0.55500419,746.1761347,11.60218139,1.706624414,21.31561182,36.51189577,7.102746081
8.834366619,625.8699764,55.22689038,3.396124358,10.28303941,41.40950199,134.7915544
0,0,0,1.399458916,1.628214849,22.14105235,0
0,0,0,1.132265658,1.693576724,394.5770133,0
1.533266893,1470.603798,21.64828907,6.620061582,21.31901209,66.24366475,9.956196445
11.88632026,1696.20593,50.16546963,5.019353239,3.227267688,737.9658404,66.91758086
10.4163204,388.95049,67.81213706,4.399997658,8.623160935,31.14677495,255.735718
0,0,0,1.114328538,1.134719305,13.11296421,0
11.12451505,498.8496081,71.66404218,3.97806089,8.191053005,37.70302528,212.9525449
3.599619944,1262.256443,25.76202101,3.328197107,19.06625261,61.99056209,27.23205624
12.31526313,1075.327525,76.97039459,4.223215506,8.652059359,43.63023249,109.3639821
13.14881204,1144.524255,82.18007524,6.265025104,3.912537477,29.18284866,109.7066361
12.08544127,850.0367288,75.53400792,4.135988304,7.918836058,42.63842175,135.7676194
4.408907686,1483.73674,10.51513125,5.815311319,19.39484572,62.62887694,28.37563159
11.70412171,890.3171779,73.15076066,4.18407372,6.563213745,44.79234359,125.5351826
0,0,0,0.165035447,4.513933242,10.08274275,0
2.561137979,744.9514927,8.911191092,3.436539109,24.95385332,49.92040493,32.83041433
0,0,0,0.998257996,0.138604046,23.07166815,0
0,0,0,0.501300981,4.983179599,15.55568668,0
0,0,0,7.463938772,6.835181051,40.75936221,0
15.66909203,725.2379787,97.93182522,5.785820317,9.655873578,44.71263283,206.3168386
0,0,0,0.449892446,3.144015203,17.03534206,0
4.840452903,1339.377753,32.91940915,3.869612721,18.09309721,79.44483476,34.51074223
0,0,0,6.804811729,7.856761851,30.58420912,0
13.74828542,751.3422245,85.92678389,5.166538695,9.112447534,28.06453083,174.7358936
0,439.3834573,0,1.499130731,7.370515236,38.51370071,0
13.22122534,1156.870793,82.63265835,4.428733987,4.531193927,30.78345348,109.1335374
0,0,0,0.043882381,0.835455869,7.670563711,0
0,1003.485822,0,3.070450246,2.853919676,485.8562004,0
2.722605805,836.2191952,27.14249089,2.903389279,21.26032184,35.31984889,31.09109485
0,0,0,1.006539984,1.065104718,18.74011463,0
0,0,0,0.068012752,4.429738203,19.22268511,0
0,0,0,1.182596078,1.654102771,15.29853568,0
3.496680199,1173.848318,25.7336063,4.438755362,3.540964186,549.1254687,28.44561412
9.129691116,699.0673357,61.62610436,2.573319378,11.5483077,42.62717649,124.712061
2.260529086,1217.034142,31.02438693,6.475833463,21.68327337,73.44027636,17.73694093
0,0,0,7.329415524,6.536942933,49.59928987,0
0,0,0,0.307195123,3.3383977,11.4914395,0
10.53365144,423.9469743,73.61012094,4.667829683,9.217276561,32.38026495,237.2677901
0,466.5343609,0,2.540087279,4.403530978,37.26923922,0
10.23945169,470.0187709,67.28509127,3.87436627,8.331909624,37.96830839,208.0333108
8.274443898,940.7412978,51.71527436,3.5050179,6.170760804,37.62856262,83.99239945
14.78426781,902.8182639,92.40167379,5.204290107,9.483472905,25.82433764,156.3762761
0,232.1367013,0,3.512383112,5.27098864,24.16105539,0
0,0,0,0.288874025,4.817288049,18.31367065,0
3.506456754,1396.083585,20.32058541,5.058531048,19.39873949,77.96620961,23.98437735
5.881167182,1395.40181,23.91364183,6.677692472,19.03017216,66.18839153,40.24719567
0,0,0,0.094035028,1.29029991,12.3580551,0
9.47951027,743.5776367,59.24693919,5.599956556,7.300862338,26.2785143,121.7393458
0,0,0,1.081927094,4.746083246,22.74368032,0
0,346.1072267,0,3.713526888,7.868934178,38.61742149,0
12.11376207,949.2093684,75.71101293,3.60437293,9.445934251,30.56073898,121.8676412
8.720482592,759.3736649,61.16603039,2.778642419,11.73086138,48.02596579,109.6620524
1.271800014,1492.650365,16.26120972,3.492356089,20.59032027,60.09315538,8.136396718
0,0,0,0.540562853,3.671231931,21.54229346,0
0,0,0,1.681042598,0.82972861,15.88580565,0
1.123174475,1328.492807,18.0225309,6.76616365,19.59504441,62.21366252,8.073454461
0,379.3343522,0,2.674738857,3.481615599,34.8240527,0
9.111225467,600.2048222,51.25354716,2.886321255,10.90805809,35.55358801,144.960172
10.72152956,361.2297438,72.42589985,4.937781263,8.051188734,38.48922569,283.429223
0,0,0,0.014637418,2.311280157,17.5816417,0
9.525117027,630.7908278,61.95768252,3.161526387,10.34398281,49.78866674,144.1970357
0,0,0,0.940908226,2.705767494,10.47898114,0
15.44223678,1103.31627,96.51397985,4.071216714,4.282028371,31.01959199,133.6538787
7.611159366,335.928681,53.42772408,3.577359811,13.33552796,43.08549384,216.3590734
12.57789885,1041.42547,78.61186782,5.396318766,2.778930453,36.10022858,115.3323882
5.510909378,1331.531942,13.90995084,4.472434705,19.5396503,74.01954052,39.52237753
3.784832279,1297.206103,21.85406494,5.463661982,21.04860094,79.36282706,27.86179149
1.714479353,988.9591725,0.566579252,2.260627504,23.89995603,41.87415583,16.55485109
0,0,0,7.747130988,6.645628842,49.63918718,0
0,0,0,0.118335364,2.651150874,5.880448079,0
14.07926524,761.1131476,87.99540776,3.404985556,6.717029074,42.06637725,176.6453252
2.159531933,1387.046179,36.75793742,3.376728523,18.73265559,69.62400346,14.86757343
15.18981441,1114.227851,94.93634008,4.754812303,9.746328061,38.09260664,130.1816704
1.695756026,749.4108033,20.69392342,3.145390848,24.14588941,39.96229293,21.60801146
11.54801036,448.4668783,70.22492913,3.123560794,8.056070897,44.75610668,245.8941367
0,0,0,6.682960581,8.071498643,49.95829993,0
0,0,0,1.309396058,3.057654804,16.25044518,0
10.4726,945.6452177,65.45374998,4.801336139,3.62779417,43.92712273,105.7542105
2.254581051,1464.936229,14.55169418,5.593840376,19.4835102,75.82670537,14.69665553
8.867245454,942.4026144,55.42028409,6.485719503,6.111309581,28.6641988,89.85114795
0,0,0,0.23012417,0.268838602,13.01005088,0
8.760285689,741.6410118,56.20354228,4.145411555,11.95367271,42.65157725,112.7965753
10.54768769,779.6532168,65.92304804,6.472908418,4.554758261,30.75143853,129.1894856
9.905847857,762.7767298,63.92471034,3.043684202,10.85169295,42.91362337,124.0125392
10.5250031,434.4729502,69.60182011,4.192855304,8.235611637,43.32189146,231.3294214
0,0,0,6.416112541,9.918029445,45.12772367,0
0,281.8166995,0,3.679269868,4.226714756,34.41145823,0
8.222077381,644.3259697,62.19631977,4.024308611,10.8198633,35.50288918,121.8561088
8.307554312,606.120772,53.69375699,4.366419078,10.69721402,39.69451349,130.8836517
2.194018466,975.4097469,21.43502223,1.324917695,23.93360912,41.49404401,21.47951988
10.99865269,1078.733013,68.74157933,5.190850377,5.319744691,29.44444803,97.3636621
10.94523335,813.889662,68.40770843,6.280896876,8.271251711,42.49536034,128.4194705
0,431.3788852,0,1.789511684,6.104796939,21.73669665,0
2.671717575,829.2942751,25.57554099,2.179260886,20.52124332,37.35683471,30.76474092
15.82950071,947.7774048,98.93437943,4.514143098,5.758560028,33.26703303,159.4895556
0,0,0,0.180252034,2.954731087,11.47166587,0
6.410462073,397.3325423,46.4943513,2.003729337,11.09704175,53.41827686,154.0659198
10.54407539,914.7583187,65.90047119,5.644876931,6.397333019,41.37607644,110.0711533
0,0,0,1.098265688,0.70730397,24.23805842,0
4.346721917,1236.169311,36.56692298,5.146456389,19.76216961,65.15925827,33.5780353
8.112913223,600.4664006,52.91616468,3.441771459,10.72511839,36.13372993,129.020732
0,0,0,0.125884361,1.122012976,9.745695554,0
0.440233573,958.3845032,16.54456807,3.38196617,23.37053673,45.39435766,4.386465914
9.435914533,1179.915466,58.97446583,5.97961011,7.005168537,26.65261579,76.36678137
12.39139179,1102.086922,77.44619867,5.145639428,8.710756979,26.25821087,107.3681875
7.273735747,237.6927153,53.12850438,3.890526245,12.44976012,52.63204005,292.2220811
0,0,0,7.204976919,9.560926777,37.47919255,0
13.22817658,1189.318967,82.67610364,4.416277366,8.664914426,27.89551768,106.2118615
13.84059281,965.5335385,86.50370507,5.662065258,8.334198853,39.78070852,136.8858982
10.77793931,440.7998262,72.70856856,3.420464553,9.405112137,30.29987646,233.4886108
6.116028965,1303.223651,40.70507598,2.42002563,1.125212762,529.9826847,44.81485159
0,0,0,6.196628949,8.085163252,49.98673691,0
10.36995795,309.4326919,73.50271182,4.675042237,9.328879905,35.14009849,320.0237293
10.14955835,748.2555889,63.43473971,3.529939825,4.728919212,40.45606059,129.5294607
0,0,0,1.320076826,0.511844225,20.92138861,0
15.89326153,840.5717397,99.33288459,3.162301086,6.869391333,37.24371986,180.5550447
5.594663079,1253.716526,13.7023816,4.660059703,18.71301821,63.05678259,42.61337865
11.29208309,922.2204156,70.57551933,3.211108218,9.457069421,44.09151511,116.9258983
0,244.6607732,0,2.683362896,3.453205331,23.75038178,0
13.08687544,1044.999804,81.79297151,4.259698986,8.450192582,43.50684039,119.5889745
4.877969426,1239.211379,18.5306317,6.826788976,19.86761704,68.6479598,37.58937141
0.020019785,1067.58429,0.771898465,1.694406649,21.26593232,42.49889094,0.179072385
12.57260255,720.8617993,78.57876595,5.879182873,4.109310779,33.78969896,166.5499694
7.188422113,384.7903999,42.04972081,2.619983106,10.71597648,43.2960364,178.3941979
11.12923539,411.0533746,69.51480558,3.287919425,8.380580022,38.46496712,258.5463983
10.82906324,1000.20197,67.68164525,3.704874125,5.785342438,27.21391901,103.3890551
10.83040341,392.3902402,73.60047107,4.083192207,8.431010396,39.57468756,263.571118
6.797665941,330.3433005,44.17264647,2.463113055,12.00248182,49.79265651,196.5014216
0,373.1927014,0,3.829984915,6.820777156,36.06295738,0
9.850828503,1114.387532,61.56767815,6.003388202,2.206913787,26.85370643,84.41272025
15.90260806,865.2396593,99.39130035,3.424849874,9.374661762,39.94237359,175.5105874
13.38426762,1115.975776,83.65167263,3.081779037,9.306321733,31.66291084,114.5278812
9.59683652,984.797138,59.98022825,5.408490767,7.248953656,33.92848854,93.05778284
0,397.4655675,0,2.617850724,5.561560851,31.4775022,0
6.660982985,204.4942114,44.23673344,3.333956593,10.71838991,44.36667607,311.0489125
2.548947074,1445.306712,25.13531118,5.857296542,19.03544803,63.79029665,16.84116692
1.229484245,1055.542535,14.42637874,3.822239956,22.42584893,48.91030412,11.12291482
0,384.5477505,0,3.477602993,6.052600302,37.46351864,0
2.482904351,1388.263941,22.55293409,3.342135486,19.07134617,72.06551763,17.07887768
0.549490772,611.1049073,23.63802425,1.280770472,23.01314716,33.44971903,8.586496836
0,1038.116085,0,2.277108605,2.784218803,530.3409415,0
9.031899925,764.7792485,63.06801861,3.551663438,10.00766276,41.81423653,112.7754071
9.27522759,680.3404776,51.35797085,2.944350465,11.84796214,41.54892969,130.1876076
10.43119004,753.1028686,65.19493773,4.509541806,6.137553476,38.59974685,132.2668278
11.48290207,452.5368901,66.87408988,3.844143406,8.512262641,36.6479172,242.3087265
10.08349592,438.4997167,73.44946609,4.627707774,8.877392469,41.43684038,219.5903201
0,0,0,7.01034736,5.006952071,38.1107993,0
14.54719991,1057.196447,90.91999942,6.171489719,6.112925808,25.24046381,131.399918
0,0,0,7.235565065,8.564610412,46.47595385,0
0,0,0,0.816582473,3.606291007,11.55839721,0
4.684968761,1381.087116,12.60856634,3.423550124,19.09999349,72.29866854,32.39343534
0,0,0,7.71021769,7.00729263,39.92407806,0
15.73217779,935.0537897,98.32611119,3.635690934,3.325651649,44.50314639,160.6658711
0,423.3064846,0,1.911383483,5.776817108,37.28973418,0
14.23857203,1034.743231,88.9910752,4.968140459,3.962773618,25.05400864,131.4029831
4.00440894,1419.9058,29.02180411,5.587448956,20.82046385,79.46479008,26.93086303
13.72517719,1167.657854,85.78235746,6.004205905,6.547841625,44.19721754,112.2467401
0,0,0,0.977679158,3.630690373,20.08886923,0
0,0,0,1.913594849,4.8916808,11.01676697,0
0,0,0,0.654720445,0.999520926,6.673477989,0
1.123615714,967.2850134,15.53737438,2.392693072,23.25823184,39.9922059,11.09263511
11.03495116,1120.799822,68.96844472,3.136588653,5.878604857,43.79365886,94.01859223
9.690946087,726.5003009,59.01956727,2.88421542,10.40692331,42.10325989,127.3801515
0,395.9233912,0,2.789917,7.322986179,35.37753251,0
6.623670416,291.1096608,46.05438957,2.453075993,12.78819792,49.75087219,217.2768609
